Station_ID,Observed_DateTime,Observed_Height,Tide,Predicted_DateTime,Predicted_Height
TW02,06/10/2022 09:55,1.83,LW,06/10/2022 09:56,1.74
TW02,06/10/2022 16:02,6.55,HW,06/10/2022 15:39,6.31
TW02,06/10/2022 21:41,2.11,LW,06/10/2022 22:22,2.07
TW02,07/10/2022 03:39,6.48,HW,07/10/2022 03:35,6.56
TW02,07/10/2022 10:54,1.1,LW,07/10/2022 11:07,1.17
TW02,07/10/2022 16:33,7.13,HW,07/10/2022 16:35,6.89
TW02,07/10/2022 22:52,1.99,LW,07/10/2022 23:23,1.59
TW02,08/10/2022 04:19,7.54,HW,08/10/2022 04:25,7.14
TW02,08/10/2022 11:53,1.19,LW,08/10/2022 12:05,0.74
TW02,08/10/2022 17:22,7.28,HW,08/10/2022 17:20,7.28
TW02,08/10/2022 23:40,1.38,LW,09/10/2022 00:17,1.22
TW02,09/10/2022 05:15,7.53,HW,09/10/2022 05:09,7.56
TW02,09/10/2022 12:47,0.41,LW,09/10/2022 12:58,0.49
TW02,09/10/2022 18:08,7.22,HW,09/10/2022 17:59,7.47
TW02,10/10/2022 00:06,0.94,LW,10/10/2022 01:09,0.98
TW02,10/10/2022 05:53,8.25,HW,10/10/2022 05:51,7.79
TW02,10/10/2022 13:19,1.2,LW,10/10/2022 13:46,0.44
TW02,10/10/2022 18:20,7.97,HW,10/10/2022 18:34,7.5
TW02,11/10/2022 00:54,1.58,LW,11/10/2022 01:57,0.88
TW02,11/10/2022 06:27,7.98,HW,11/10/2022 06:32,7.86
TW02,11/10/2022 14:11,0.71,LW,11/10/2022 14:28,0.54
TW02,11/10/2022 19:16,7.34,HW,11/10/2022 19:07,7.42
TW02,12/10/2022 01:37,0.92,LW,12/10/2022 02:36,0.9
TW02,12/10/2022 07:05,7.71,HW,12/10/2022 07:10,7.76
TW02,12/10/2022 14:21,0.87,LW,12/10/2022 14:55,0.77
TW02,12/10/2022 19:39,7.43,HW,12/10/2022 19:37,7.26
TW02,13/10/2022 02:06,1.42,LW,13/10/2022 03:02,1.04
TW02,13/10/2022 07:40,7.67,HW,13/10/2022 07:45,7.51
TW02,13/10/2022 14:37,1.36,LW,13/10/2022 15:18,1.09
TW02,13/10/2022 20:03,7.11,HW,13/10/2022 20:04,7.03
TW02,14/10/2022 02:38,1.29,LW,14/10/2022 03:26,1.26
TW02,14/10/2022 08:26,7.06,HW,14/10/2022 08:18,7.12
TW02,14/10/2022 14:50,1.77,LW,14/10/2022 15:40,1.45
TW02,14/10/2022 20:18,7.15,HW,14/10/2022 20:29,6.74
TW02,15/10/2022 03:04,2.02,LW,15/10/2022 03:49,1.55
TW02,15/10/2022 08:41,6.47,HW,15/10/2022 08:51,6.61
TW02,15/10/2022 15:13,1.9,LW,15/10/2022 16:00,1.83
TW02,15/10/2022 20:58,6.34,HW,15/10/2022 20:54,6.37
TW02,16/10/2022 03:54,1.85,LW,16/10/2022 04:14,1.89
TW02,16/10/2022 09:23,5.96,HW,16/10/2022 09:26,6.02
TW02,16/10/2022 15:48,2.65,LW,16/10/2022 16:25,2.26
TW02,16/10/2022 21:18,6.15,HW,16/10/2022 21:28,5.91
TW02,17/10/2022 04:30,2.5,LW,17/10/2022 04:47,2.29
TW02,17/10/2022 10:11,5.43,HW,17/10/2022 10:14,5.4
TW02,17/10/2022 16:08,2.63,LW,17/10/2022 17:02,2.71
TW02,17/10/2022 22:48,5.23,HW,17/10/2022 22:17,5.4
TW02,18/10/2022 04:57,2.91,LW,18/10/2022 05:36,2.65
TW02,18/10/2022 12:31,5.32,HW,18/10/2022 11:39,4.94
TW02,18/10/2022 17:35,3.49,LW,18/10/2022 17:56,3.08
TW02,19/10/2022 00:14,5.14,HW,19/10/2022 00:01,5.05
TW02,19/10/2022 06:48,2.82,LW,19/10/2022 06:45,2.8
TW02,19/10/2022 13:28,5.08,HW,19/10/2022 13:18,4.95
TW02,19/10/2022 19:17,3.31,LW,19/10/2022 19:13,3.16
TW02,20/10/2022 02:06,5.39,HW,20/10/2022 01:36,5.22
TW02,20/10/2022 08:44,2.5,LW,20/10/2022 08:43,2.57
TW02,20/10/2022 14:33,5.53,HW,20/10/2022 14:31,5.34
TW02,20/10/2022 21:06,3,LW,20/10/2022 21:15,2.85
TW02,21/10/2022 02:38,5.92,HW,21/10/2022 02:41,5.67
TW02,21/10/2022 09:52,2.22,LW,21/10/2022 10:02,2.09
TW02,21/10/2022 15:28,5.83,HW,21/10/2022 15:27,5.87
TW02,21/10/2022 21:47,2.4,LW,21/10/2022 22:22,2.4
TW02,22/10/2022 03:48,6.32,HW,22/10/2022 03:29,6.18
TW02,22/10/2022 10:28,1.83,LW,22/10/2022 10:55,1.64
TW02,22/10/2022 16:20,6.56,HW,22/10/2022 16:10,6.36
TW02,22/10/2022 22:38,2.13,LW,22/10/2022 23:13,1.99
TW02,23/10/2022 04:20,6.77,HW,23/10/2022 04:10,6.64
TW02,23/10/2022 11:22,1.45,LW,23/10/2022 11:44,1.28
TW02,23/10/2022 16:53,6.78,HW,23/10/2022 16:47,6.76
TW02,23/10/2022 23:11,1.66,LW,23/10/2022 23:57,1.66
TW02,24/10/2022 04:58,7.33,HW,24/10/2022 04:47,7.02
TW02,24/10/2022 11:54,1.21,LW,24/10/2022 12:32,1.02
TW02,24/10/2022 17:28,7.37,HW,24/10/2022 17:23,7.06
TW02,24/10/2022 23:57,1.46,LW,25/10/2022 00:42,1.4
TW02,25/10/2022 05:37,7.52,HW,25/10/2022 05:25,7.32
TW02,25/10/2022 12:34,1.06,LW,25/10/2022 13:17,0.86
TW02,25/10/2022 17:57,7.65,HW,25/10/2022 17:58,7.27
TW02,26/10/2022 00:31,1.39,LW,26/10/2022 01:26,1.2
TW02,26/10/2022 05:58,7.67,HW,26/10/2022 06:03,7.55
TW02,26/10/2022 13:26,0.71,LW,26/10/2022 13:59,0.79
TW02,26/10/2022 18:38,7.46,HW,26/10/2022 18:34,7.39
TW02,27/10/2022 01:01,0.98,LW,27/10/2022 02:08,1.06
TW02,27/10/2022 06:42,7.94,HW,27/10/2022 06:43,7.66
TW02,27/10/2022 13:47,1.3,LW,27/10/2022 14:36,0.82
TW02,27/10/2022 19:01,7.96,HW,27/10/2022 19:08,7.42
TW02,28/10/2022 01:45,1.4,LW,28/10/2022 02:44,1.01
TW02,28/10/2022 07:23,7.71,HW,28/10/2022 07:22,7.63
TW02,28/10/2022 14:17,1.05,LW,28/10/2022 15:04,0.97
TW02,28/10/2022 19:33,7.53,HW,28/10/2022 19:42,7.32
TW02,29/10/2022 02:16,1.44,LW,29/10/2022 03:15,1.08
TW02,29/10/2022 07:49,7.64,HW,29/10/2022 08:03,7.39
TW02,29/10/2022 14:48,1.64,LW,29/10/2022 15:33,1.25
TW02,29/10/2022 20:22,7.3,HW,29/10/2022 20:20,7.07
TW02,30/10/2022 02:54,1.44,LW,30/10/2022 03:48,1.29
TW02,30/10/2022 08:51,6.99,HW,30/10/2022 08:49,6.94
TW02,30/10/2022 15:24,1.67,LW,30/10/2022 16:05,1.66
TW02,30/10/2022 21:09,6.86,HW,30/10/2022 21:02,6.66
TW02,31/10/2022 03:43,1.87,LW,31/10/2022 04:27,1.62
TW02,31/10/2022 09:37,6.68,HW,31/10/2022 09:43,6.32
TW02,31/10/2022 16:12,2.25,LW,31/10/2022 16:45,2.16
TW02,31/10/2022 22:05,6.48,HW,31/10/2022 21:55,6.15
TW02,01/11/2022 04:56,2.12,LW,01/11/2022 05:20,1.97
TW02,01/11/2022 11:03,5.99,HW,01/11/2022 10:59,5.74
TW02,01/11/2022 16:51,2.57,LW,01/11/2022 17:44,2.61
TW02,02/11/2022 00:16,5.99,HW,01/11/2022 23:10,5.73
TW02,02/11/2022 06:13,2.46,LW,02/11/2022 06:32,2.14
TW02,02/11/2022 12:53,6.14,HW,02/11/2022 12:45,5.57
TW02,02/11/2022 19:31,2.31,LW,02/11/2022 19:00,2.77
TW02,03/11/2022 01:17,5.42,HW,03/11/2022 00:46,5.72
TW02,03/11/2022 07:15,2.08,LW,03/11/2022 08:00,1.96
TW02,03/11/2022 14:17,6.62,HW,03/11/2022 14:09,5.88
TW02,03/11/2022 20:36,3.16,LW,03/11/2022 20:31,2.54
TW02,04/11/2022 02:11,6.96,HW,04/11/2022 02:05,6.1
TW02,04/11/2022 09:28,2.25,LW,04/11/2022 09:26,1.56
TW02,04/11/2022 15:37,6.74,HW,04/11/2022 15:17,6.36
TW02,04/11/2022 21:32,2.39,LW,04/11/2022 21:48,2.12
TW02,05/11/2022 03:18,6.94,HW,05/11/2022 03:07,6.6
TW02,05/11/2022 10:27,1.3,LW,05/11/2022 10:32,1.18
TW02,05/11/2022 16:29,6.5,HW,05/11/2022 16:09,6.79
TW02,05/11/2022 22:13,1.72,LW,05/11/2022 22:50,1.7
TW02,06/11/2022 04:00,7.34,HW,06/11/2022 03:57,7.04
TW02,06/11/2022 11:21,1.35,LW,06/11/2022 11:29,0.92
TW02,06/11/2022 17:02,7.01,HW,06/11/2022 16:51,7.08
TW02,06/11/2022 22:59,1.47,LW,06/11/2022 23:44,1.37
TW02,07/11/2022 04:51,7.49,HW,07/11/2022 04:42,7.34
TW02,07/11/2022 12:06,1.26,LW,07/11/2022 12:20,0.82
TW02,07/11/2022 17:33,7.33,HW,07/11/2022 17:28,7.22
TW02,07/11/2022 23:45,1.34,LW,08/11/2022 00:36,1.16
TW02,08/11/2022 05:30,7.3,HW,08/11/2022 05:25,7.48
TW02,08/11/2022 12:26,0.92,LW,08/11/2022 13:07,0.84
TW02,08/11/2022 18:13,7.26,HW,08/11/2022 18:01,7.27
TW02,09/11/2022 00:19,1.33,LW,09/11/2022 01:24,1.06
TW02,09/11/2022 06:09,7.7,HW,09/11/2022 06:06,7.48
TW02,09/11/2022 12:56,1.39,LW,09/11/2022 13:50,0.95
TW02,09/11/2022 18:35,7.53,HW,09/11/2022 18:35,7.25
TW02,10/11/2022 01:10,1.42,LW,10/11/2022 02:07,1.07
TW02,10/11/2022 06:44,7.3,HW,10/11/2022 06:45,7.36
TW02,10/11/2022 13:39,1.29,LW,10/11/2022 14:27,1.13
TW02,10/11/2022 19:11,7.05,HW,10/11/2022 19:05,7.18
TW02,11/11/2022 01:38,1.32,LW,11/11/2022 02:41,1.17
TW02,11/11/2022 07:20,7.27,HW,11/11/2022 07:21,7.14
TW02,11/11/2022 13:46,1.51,LW,11/11/2022 14:51,1.34
TW02,11/11/2022 19:39,7.05,HW,11/11/2022 19:33,7.04
TW02,12/11/2022 01:54,1.79,LW,12/11/2022 03:05,1.33
TW02,12/11/2022 07:49,7.17,HW,12/11/2022 07:54,6.83
TW02,12/11/2022 14:28,1.93,LW,12/11/2022 15:13,1.59
TW02,12/11/2022 20:07,6.84,HW,12/11/2022 19:59,6.83
TW02,13/11/2022 02:53,1.83,LW,13/11/2022 03:29,1.55
TW02,13/11/2022 08:37,6.47,HW,13/11/2022 08:28,6.44
TW02,13/11/2022 14:44,2,LW,13/11/2022 15:35,1.87
TW02,13/11/2022 20:26,6.55,HW,13/11/2022 20:28,6.54
TW02,14/11/2022 03:20,2.03,LW,14/11/2022 03:55,1.82
TW02,14/11/2022 09:03,6.01,HW,14/11/2022 09:04,5.99
TW02,14/11/2022 15:24,2.36,LW,14/11/2022 16:02,2.19
TW02,14/11/2022 21:10,6.03,HW,14/11/2022 21:00,6.14
TW02,15/11/2022 04:07,2.18,LW,15/11/2022 04:29,2.13
TW02,15/11/2022 09:57,5.5,HW,15/11/2022 09:50,5.53
TW02,15/11/2022 15:59,2.59,LW,15/11/2022 16:36,2.55
TW02,15/11/2022 21:57,5.74,HW,15/11/2022 21:45,5.7
TW02,16/11/2022 04:49,2.53,LW,16/11/2022 05:14,2.41
TW02,16/11/2022 11:39,5.51,HW,16/11/2022 10:56,5.16
TW02,16/11/2022 16:44,3.31,LW,16/11/2022 17:23,2.87
TW02,16/11/2022 23:07,5.58,HW,16/11/2022 22:55,5.32
TW02,17/11/2022 06:20,2.68,LW,17/11/2022 06:13,2.55
TW02,17/11/2022 12:15,5.28,HW,17/11/2022 12:23,5.07
TW02,17/11/2022 18:33,3.19,LW,17/11/2022 18:25,3.03
TW02,18/11/2022 00:28,5.48,HW,18/11/2022 00:31,5.28
TW02,18/11/2022 07:36,2.57,LW,18/11/2022 07:18,2.44
TW02,18/11/2022 13:37,5.42,HW,18/11/2022 13:35,5.31
TW02,18/11/2022 19:45,2.91,LW,18/11/2022 19:39,2.91
TW02,19/11/2022 01:47,5.67,HW,19/11/2022 01:42,5.56
TW02,19/11/2022 08:47,2.12,LW,19/11/2022 08:41,2.14
TW02,19/11/2022 14:28,5.55,HW,19/11/2022 14:34,5.73
TW02,19/11/2022 20:42,2.55,LW,19/11/2022 21:04,2.58
TW02,20/11/2022 02:56,6.03,HW,20/11/2022 02:37,5.99
TW02,20/11/2022 09:40,1.8,LW,20/11/2022 09:50,1.78
TW02,20/11/2022 15:38,6.32,HW,20/11/2022 15:24,6.18
TW02,20/11/2022 21:42,2.37,LW,20/11/2022 22:09,2.2
TW02,21/11/2022 03:37,6.66,HW,21/11/2022 03:24,6.44
TW02,21/11/2022 10:24,1.7,LW,21/11/2022 10:48,1.44
TW02,21/11/2022 16:08,6.79,HW,21/11/2022 16:07,6.6
TW02,21/11/2022 22:28,2.34,LW,21/11/2022 23:05,1.82
TW02,22/11/2022 04:16,7.09,HW,22/11/2022 04:09,6.86
TW02,22/11/2022 11:13,1.39,LW,22/11/2022 11:41,1.18
TW02,22/11/2022 16:55,7.19,HW,22/11/2022 16:47,6.94
TW02,22/11/2022 23:20,1.61,LW,22/11/2022 23:59,1.49
TW02,23/11/2022 05:00,7.16,HW,23/11/2022 04:52,7.21
TW02,23/11/2022 11:56,0.87,LW,23/11/2022 12:33,1
TW02,23/11/2022 17:34,7.14,HW,23/11/2022 17:27,7.2
TW02,24/11/2022 00:04,1.05,LW,24/11/2022 00:51,1.22
TW02,24/11/2022 05:47,7.41,HW,24/11/2022 05:37,7.46
TW02,24/11/2022 12:34,1,LW,24/11/2022 13:22,0.9
TW02,24/11/2022 18:10,7.41,HW,24/11/2022 18:06,7.38
TW02,25/11/2022 00:49,1.04,LW,25/11/2022 01:43,1.01
TW02,25/11/2022 06:35,7.42,HW,25/11/2022 06:22,7.58
TW02,25/11/2022 13:03,1.13,LW,25/11/2022 14:11,0.91
TW02,25/11/2022 18:47,7.82,HW,25/11/2022 18:47,7.46
TW02,26/11/2022 01:50,1.37,LW,26/11/2022 02:32,0.91
TW02,26/11/2022 07:08,7.66,HW,26/11/2022 07:10,7.54
TW02,26/11/2022 14:05,1.12,LW,26/11/2022 14:50,1.02
TW02,26/11/2022 19:35,7.22,HW,26/11/2022 19:27,7.42
TW02,27/11/2022 02:26,0.76,LW,27/11/2022 03:08,0.93
TW02,27/11/2022 08:10,7.21,HW,27/11/2022 07:57,7.32
TW02,27/11/2022 14:28,1.55,LW,27/11/2022 15:24,1.26
TW02,27/11/2022 20:09,7.79,HW,27/11/2022 20:09,7.24
TW02,28/11/2022 03:10,1.71,LW,28/11/2022 03:48,1.07
TW02,28/11/2022 08:53,7.29,HW,28/11/2022 08:48,6.93
TW02,28/11/2022 15:00,1.98,LW,28/11/2022 16:01,1.61
TW02,28/11/2022 21:02,7.25,HW,28/11/2022 20:54,6.93
TW02,29/11/2022 04:08,1.75,LW,29/11/2022 04:31,1.31
TW02,29/11/2022 09:58,6.74,HW,29/11/2022 09:47,6.44
TW02,29/11/2022 16:03,2.17,LW,29/11/2022 16:43,2.01
TW02,29/11/2022 22:01,6.84,HW,29/11/2022 21:49,6.53
TW02,30/11/2022 04:55,1.82,LW,30/11/2022 05:23,1.56
TW02,30/11/2022 11:08,6.21,HW,30/11/2022 11:02,6.02
TW02,30/11/2022 17:05,2.39,LW,30/11/2022 17:35,2.36
TW02,30/11/2022 22:58,6.5,HW,30/11/2022 22:57,6.2
TW02,01/12/2022 06:17,1.85,LW,01/12/2022 06:22,1.71
TW02,01/12/2022 12:43,5.95,HW,01/12/2022 12:23,5.86
TW02,01/12/2022 18:16,2.55,LW,01/12/2022 18:36,2.53
TW02,02/12/2022 00:17,6.33,HW,02/12/2022 00:16,6.09
TW02,02/12/2022 07:23,1.92,LW,02/12/2022 07:22,1.7
TW02,02/12/2022 13:57,5.99,HW,02/12/2022 13:32,5.93
TW02,02/12/2022 19:38,2.68,LW,02/12/2022 19:45,2.47
TW02,03/12/2022 01:42,6.63,HW,03/12/2022 01:26,6.21
TW02,03/12/2022 08:32,2.01,LW,03/12/2022 08:41,1.59
TW02,03/12/2022 15:12,6.23,HW,03/12/2022 14:36,6.15
TW02,03/12/2022 20:53,2.43,LW,03/12/2022 21:03,2.24
TW02,04/12/2022 02:50,6.72,HW,04/12/2022 02:30,6.44
TW02,04/12/2022 09:47,1.86,LW,04/12/2022 09:49,1.45
TW02,04/12/2022 15:41,6.49,HW,04/12/2022 15:31,6.4
TW02,04/12/2022 21:47,2.31,LW,04/12/2022 22:11,1.94
TW02,05/12/2022 03:39,6.95,HW,05/12/2022 03:26,6.68
TW02,05/12/2022 10:49,1.77,LW,05/12/2022 10:48,1.35
TW02,05/12/2022 16:23,6.73,HW,05/12/2022 16:16,6.62
TW02,05/12/2022 22:41,1.97,LW,05/12/2022 23:10,1.67
TW02,06/12/2022 04:16,7.01,HW,06/12/2022 04:16,6.85
TW02,06/12/2022 11:19,1.74,LW,06/12/2022 11:41,1.32
TW02,06/12/2022 16:59,6.94,HW,06/12/2022 16:55,6.8
TW02,06/12/2022 23:29,2.01,LW,07/12/2022 00:05,1.46
TW02,07/12/2022 04:57,7.22,HW,07/12/2022 05:01,6.94
TW02,07/12/2022 11:49,1.8,LW,07/12/2022 12:29,1.33
TW02,07/12/2022 17:27,7.01,HW,07/12/2022 17:32,6.93
TW02,08/12/2022 00:03,1.89,LW,08/12/2022 00:55,1.33
TW02,08/12/2022 05:37,7.24,HW,08/12/2022 05:45,6.95
TW02,08/12/2022 12:28,1.78,LW,08/12/2022 13:14,1.37
TW02,08/12/2022 18:09,7.07,HW,08/12/2022 18:06,7.01
TW02,09/12/2022 00:41,1.76,LW,09/12/2022 01:41,1.28
TW02,09/12/2022 06:26,7.01,HW,09/12/2022 06:25,6.89
TW02,09/12/2022 13:00,1.7,LW,09/12/2022 13:54,1.44
TW02,09/12/2022 18:37,7.07,HW,09/12/2022 18:41,7.04
TW02,10/12/2022 01:36,1.57,LW,10/12/2022 02:25,1.3
TW02,10/12/2022 07:03,6.76,HW,10/12/2022 07:04,6.77
TW02,10/12/2022 13:34,1.63,LW,10/12/2022 14:30,1.53
TW02,10/12/2022 19:16,6.94,HW,10/12/2022 19:12,7
TW02,11/12/2022 02:01,1.68,LW,11/12/2022 02:52,1.39
TW02,11/12/2022 07:46,6.75,HW,11/12/2022 07:39,6.6
TW02,11/12/2022 13:59,1.9,LW,11/12/2022 14:55,1.66
TW02,11/12/2022 19:47,6.94,HW,11/12/2022 19:42,6.88
TW02,12/12/2022 02:44,1.77,LW,12/12/2022 03:18,1.52
TW02,12/12/2022 08:29,6.42,HW,12/12/2022 08:13,6.37
TW02,12/12/2022 14:21,1.77,LW,12/12/2022 15:20,1.81
TW02,12/12/2022 20:22,6.53,HW,12/12/2022 20:13,6.68
TW02,13/12/2022 03:27,1.77,LW,13/12/2022 03:46,1.68
TW02,13/12/2022 08:58,5.98,HW,13/12/2022 08:50,6.11
TW02,13/12/2022 15:00,1.98,LW,13/12/2022 15:47,2.01
TW02,13/12/2022 20:54,6.57,HW,13/12/2022 20:46,6.4
TW02,14/12/2022 03:49,2.32,LW,14/12/2022 04:16,1.87
TW02,14/12/2022 09:24,6.22,HW,14/12/2022 09:30,5.83
TW02,14/12/2022 15:46,2.83,LW,14/12/2022 16:17,2.24
TW02,14/12/2022 21:21,6.54,HW,14/12/2022 21:24,6.1
TW02,15/12/2022 04:42,2.54,LW,15/12/2022 04:54,2.05
TW02,15/12/2022 10:23,5.89,HW,15/12/2022 10:18,5.57
TW02,15/12/2022 16:20,2.98,LW,15/12/2022 16:55,2.47
TW02,15/12/2022 22:16,6.11,HW,15/12/2022 22:12,5.82
TW02,16/12/2022 05:35,2.41,LW,16/12/2022 05:39,2.17
TW02,16/12/2022 11:13,5.56,HW,16/12/2022 11:19,5.4
TW02,16/12/2022 17:23,2.76,LW,16/12/2022 17:42,2.65
TW02,16/12/2022 23:19,5.71,HW,16/12/2022 23:14,5.65
TW02,17/12/2022 06:31,2.27,LW,17/12/2022 06:30,2.19
TW02,17/12/2022 12:33,5.45,HW,17/12/2022 12:27,5.41
TW02,17/12/2022 18:12,2.8,LW,17/12/2022 18:37,2.71
TW02,18/12/2022 00:29,5.77,HW,18/12/2022 00:25,5.68
TW02,18/12/2022 07:51,2.38,LW,18/12/2022 07:25,2.1
TW02,18/12/2022 13:50,5.42,HW,18/12/2022 13:31,5.59
TW02,18/12/2022 19:26,2.25,LW,18/12/2022 19:41,2.6
TW02,19/12/2022 01:57,5.43,HW,19/12/2022 01:32,5.89
TW02,19/12/2022 08:30,1.54,LW,19/12/2022 08:39,1.91
TW02,19/12/2022 14:38,5.77,HW,19/12/2022 14:31,5.89
TW02,19/12/2022 20:45,2.44,LW,19/12/2022 21:00,2.35
TW02,20/12/2022 02:37,6.3,HW,20/12/2022 02:34,6.22
TW02,20/12/2022 09:48,2.01,LW,20/12/2022 09:50,1.68
TW02,20/12/2022 15:44,6.75,HW,20/12/2022 15:25,6.26
TW02,20/12/2022 21:28,2.5,LW,20/12/2022 22:12,2.01
TW02,21/12/2022 03:39,6.8,HW,21/12/2022 03:31,6.59
TW02,21/12/2022 10:16,1.67,LW,21/12/2022 10:55,1.44
TW02,21/12/2022 16:13,6.91,HW,21/12/2022 16:15,6.64
TW02,21/12/2022 22:36,2.1,LW,21/12/2022 23:20,1.64
TW02,22/12/2022 04:33,7.3,HW,22/12/2022 04:26,6.93
TW02,22/12/2022 11:30,1.79,LW,22/12/2022 11:56,1.24
TW02,22/12/2022 17:00,7.45,HW,22/12/2022 17:01,6.98
TW02,22/12/2022 23:30,1.88,LW,23/12/2022 00:23,1.3
TW02,23/12/2022 05:27,7.5,HW,23/12/2022 05:20,7.21
TW02,23/12/2022 12:11,1.47,LW,23/12/2022 12:55,1.09
TW02,23/12/2022 17:47,7.48,HW,23/12/2022 17:47,7.27
TW02,24/12/2022 00:31,1.27,LW,24/12/2022 01:25,1
TW02,24/12/2022 06:21,7.46,HW,24/12/2022 06:13,7.39
TW02,24/12/2022 13:00,1.13,LW,24/12/2022 13:52,1.01
TW02,24/12/2022 18:42,7.38,HW,24/12/2022 18:34,7.47
TW02,25/12/2022 01:35,0.86,LW,25/12/2022 02:26,0.79
TW02,25/12/2022 07:12,7.39,HW,25/12/2022 07:06,7.44
TW02,25/12/2022 13:36,1.17,LW,25/12/2022 14:41,1.03
TW02,25/12/2022 19:19,7.85,HW,25/12/2022 19:18,7.57
TW02,26/12/2022 02:32,1.13,LW,26/12/2022 03:07,0.68
TW02,26/12/2022 07:53,7.8,HW,26/12/2022 07:57,7.36
TW02,26/12/2022 14:41,1.53,LW,26/12/2022 15:18,1.14
TW02,26/12/2022 20:07,7.53,HW,26/12/2022 20:02,7.54
TW02,27/12/2022 03:01,1.49,LW,27/12/2022 03:48,0.7
TW02,27/12/2022 08:46,7.37,HW,27/12/2022 08:50,7.12
TW02,27/12/2022 15:23,1.21,LW,27/12/2022 15:56,1.34
TW02,27/12/2022 21:14,6.81,HW,27/12/2022 20:49,7.37
TW02,28/12/2022 03:53,1.06,LW,28/12/2022 04:30,0.85
TW02,28/12/2022 09:53,6.89,HW,28/12/2022 09:44,6.78
TW02,28/12/2022 16:04,1.69,LW,28/12/2022 16:35,1.62
TW02,28/12/2022 21:47,7.09,HW,28/12/2022 21:39,7.09
TW02,29/12/2022 04:58,1.05,LW,29/12/2022 05:13,1.09
TW02,29/12/2022 11:03,6.44,HW,29/12/2022 10:43,6.41
TW02,29/12/2022 16:51,2.02,LW,29/12/2022 17:17,1.93
TW02,29/12/2022 22:44,7.16,HW,29/12/2022 22:35,6.75
TW02,30/12/2022 06:16,1.67,LW,30/12/2022 05:59,1.37
TW02,30/12/2022 11:48,5.67,HW,30/12/2022 11:44,6.08
TW02,30/12/2022 17:18,1.79,LW,30/12/2022 18:04,2.2
TW02,30/12/2022 23:59,6.28,HW,30/12/2022 23:37,6.44
TW02,31/12/2022 06:42,2.04,LW,31/12/2022 06:47,1.63
TW02,31/12/2022 12:36,6.38,HW,31/12/2022 12:44,5.86
TW02,31/12/2022 18:45,2.82,LW,31/12/2022 18:55,2.39
